unique_sample_id,class_id,class_name,component_id,area_pixels,centroid_y,centroid_x
Scoliosis__S_72.jpg,7,T7,22,50,346.7,197.0
Scoliosis__S_72.jpg,7,T7,56,107,366.89719626168227,185.62616822429908
Scoliosis__S_72.jpg,8,T8,4,178,284.0056179775281,142.23595505617976
Scoliosis__S_72.jpg,9,T9,3,151,304.28476821192055,154.81456953642385
Scoliosis__S_72.jpg,9,T9,25,155,511.93548387096774,142.7483870967742
Scoliosis__S_72.jpg,11,T11,3,1044,372.9645593869732,200.904214559387
Scoliosis__S_72.jpg,11,T11,5,134,369.3059701492537,173.7462686567164
Scoliosis__S_72.jpg,11,T11,13,34,383.7352941176471,244.05882352941177
Scoliosis__S_72.jpg,12,T12,1,1593,399.7664783427495,211.90207156308853
Scoliosis__S_72.jpg,12,T12,2,43,380.8837209302326,213.8139534883721
Scoliosis__S_72.jpg,12,T12,7,68,445.47058823529414,178.14705882352942
Scoliosis__S_72.jpg,12,T12,14,53,453.3018867924528,159.0188679245283
Scoliosis__S_72.jpg,12,T12,26,318,465.9433962264151,162.16352201257862
Scoliosis__S_72.jpg,12,T12,41,351,487.6267806267806,135.32763532763533
Scoliosis__S_72.jpg,12,T12,47,40,499.15,136.275
Scoliosis__S_72.jpg,13,L1,1,1359,430.3495217071376,196.72406181015452
Scoliosis__S_72.jpg,13,L1,9,481,456.36382536382536,181.6029106029106
Scoliosis__S_72.jpg,14,L2,1,154,448.9935064935065,204.14285714285714
Scoliosis__S_72.jpg,14,L2,2,804,475.0970149253731,204.07462686567163
Scoliosis__S_72.jpg,14,L2,5,61,490.59016393442624,163.95081967213116
Scoliosis__S_72.jpg,14,L2,9,256,500.2890625,187.13671875
Scoliosis__S_72.jpg,14,L2,15,209,507.5645933014354,123.98564593301435
Scoliosis__S_72.jpg,15,L3,2,353,500.76487252124645,172.37110481586402
Scoliosis__S_72.jpg,16,L4,1,2808,539.2457264957264,132.61182336182335
Scoliosis__S_72.jpg,16,L4,3,41,554.0975609756098,86.82926829268293
Scoliosis__S_72.jpg,16,L4,5,95,558.7473684210527,61.09473684210526
Scoliosis__S_72.jpg,17,L5,2,4291,582.837100908879,106.98415287811699
Scoliosis__S_72.jpg,17,L5,5,43,561.046511627907,49.674418604651166
Scoliosis__S_72.jpg,17,L5,9,120,603.4583333333334,241.21666666666667
Scoliosis__S_84.jpg,1,T1,1,2480,73.8616935483871,141.17540322580646
Scoliosis__S_84.jpg,2,T2,1,2284,103.65323992994746,146.94395796847635
Scoliosis__S_84.jpg,2,T2,4,74,139.4189189189189,111.70270270270271
Scoliosis__S_84.jpg,2,T2,7,41,158.17073170731706,112.46341463414635
Scoliosis__S_84.jpg,2,T2,8,37,158.24324324324326,137.13513513513513
Scoliosis__S_84.jpg,3,T3,1,42,98.16666666666667,105.21428571428571
Scoliosis__S_84.jpg,3,T3,2,3463,142.5145827317355,140.7175859081721
Scoliosis__S_84.jpg,4,T4,2,411,180.6228710462287,162.29440389294405
Scoliosis__S_84.jpg,4,T4,12,43,223.86046511627907,144.25581395348837
Scoliosis__S_84.jpg,5,T5,4,4808,214.77870216306155,120.48939267886855
Scoliosis__S_84.jpg,6,T6,1,34,193.85294117647058,107.17647058823529
Scoliosis__S_84.jpg,6,T6,8,42,200.28571428571428,116.21428571428571
Scoliosis__S_84.jpg,6,T6,9,93,212.1290322580645,111.41935483870968
Scoliosis__S_84.jpg,6,T6,18,170,351.50588235294117,58.641176470588235
Scoliosis__S_84.jpg,7,T7,1,110,234.34545454545454,84.17272727272727
Scoliosis__S_84.jpg,7,T7,2,37,230.8918918918919,103.70270270270271
Scoliosis__S_84.jpg,7,T7,10,582,257.76116838487974,115.9278350515464
Scoliosis__S_84.jpg,7,T7,23,257,403.6147859922179,139.50194552529183
Scoliosis__S_84.jpg,8,T8,1,2149,274.31456491391344,90.74918566775244
Scoliosis__S_84.jpg,8,T8,13,43,404.6744186046512,133.2093023255814
Scoliosis__S_84.jpg,8,T8,22,1326,443.24962292609354,155.2941176470588
Scoliosis__S_84.jpg,9,T9,1,1884,302.3014861995754,91.87473460721868
Scoliosis__S_84.jpg,9,T9,11,217,326.8479262672811,56.184331797235025
Scoliosis__S_84.jpg,10,T10,1,50,305.6,127.84
Scoliosis__S_84.jpg,10,T10,3,2163,329.9528432732316,94.70503929727231
Scoliosis__S_84.jpg,11,T11,1,3145,362.59713831478535,102.01653418124006
Scoliosis__S_84.jpg,12,T12,1,2625,394.25142857142856,118.90133333333333
Scoliosis__S_84.jpg,12,T12,13,174,419.8045977011494,166.32758620689654
Scoliosis__S_84.jpg,13,L1,1,2506,435.5387071029529,106.97725458898643
Scoliosis__S_84.jpg,13,L1,2,74,415.3378378378378,165.1891891891892
Scoliosis__S_84.jpg,13,L1,13,828,446.7644927536232,180.04589371980677
Scoliosis__S_84.jpg,13,L1,24,43,447.74418604651163,149.27906976744185
Scoliosis__S_84.jpg,14,L2,10,1188,465.2020202020202,128.6094276094276
Scoliosis__S_84.jpg,14,L2,11,55,450.4727272727273,108.41818181818182
Scoliosis__S_84.jpg,14,L2,20,319,471.3542319749216,192.15360501567397
Scoliosis__S_84.jpg,15,L3,1,4061,493.6621521792662,169.50480177296234
Scoliosis__S_84.jpg,16,L4,2,5623,535.6745509514494,190.9918193135337
Scoliosis__S_84.jpg,16,L4,8,176,564.2329545454545,208.63636363636363
Scoliosis__S_84.jpg,17,L5,1,2869,570.42000697107,199.588706866504
Scoliosis__S_89.jpg,1,T1,1,582,70.43298969072166,170.26116838487974
Scoliosis__S_89.jpg,2,T2,1,1031,83.37536372453928,176.7439379243453
Scoliosis__S_89.jpg,2,T2,2,52,103.21153846153847,145.82692307692307
Scoliosis__S_89.jpg,3,T3,1,3245,123.84992295839753,168.4964560862866
Scoliosis__S_89.jpg,4,T4,4,333,157.18018018018017,149.77477477477478
Scoliosis__S_89.jpg,4,T4,5,91,160.13186813186815,179.9010989010989
Scoliosis__S_89.jpg,5,T5,2,1903,182.9978980557015,156.84971098265896
Scoliosis__S_89.jpg,5,T5,11,869,234.99539700805525,144.52128883774452
Scoliosis__S_89.jpg,6,T6,1,1524,212.48228346456693,139.83792650918636
Scoliosis__S_89.jpg,7,T7,2,1153,251.6131830008673,125.26105810928014
Scoliosis__S_89.jpg,8,T8,2,926,274.99676025917927,121.01619870410367
Scoliosis__S_89.jpg,9,T9,2,865,294.60693641618496,112.37687861271677
Scoliosis__S_89.jpg,10,T10,3,1277,331.7141738449491,81.72122161315583
Scoliosis__S_89.jpg,11,T11,1,1114,364.9569120287253,71.70466786355476
Scoliosis__S_89.jpg,12,T12,1,686,390.966472303207,72.49271137026238
Scoliosis__S_89.jpg,12,T12,2,593,397.9595278246206,229.41315345699832
Scoliosis__S_89.jpg,12,T12,5,35,416.85714285714283,64.51428571428572
Scoliosis__S_89.jpg,13,L1,2,3368,438.3916270783848,100.645783847981
Scoliosis__S_89.jpg,13,L1,8,1984,420.04788306451616,233.6789314516129
Scoliosis__S_89.jpg,13,L1,17,229,456.1353711790393,230.51528384279476
Scoliosis__S_89.jpg,13,L1,32,32,473.875,160.71875
Scoliosis__S_89.jpg,14,L2,2,267,447.12734082397003,232.5505617977528
Scoliosis__S_89.jpg,14,L2,7,36,466.0833333333333,72.75
Scoliosis__S_89.jpg,14,L2,8,137,472.7080291970803,128.2919708029197
Scoliosis__S_89.jpg,14,L2,21,148,493.6756756756757,119.37162162162163
Scoliosis__S_89.jpg,14,L2,22,39,491.1794871794872,146.97435897435898
Scoliosis__S_89.jpg,15,L3,2,207,510.77294685990336,164.84057971014494
Scoliosis__S_89.jpg,16,L4,1,1250,544.6672,171.0584
Scoliosis__S_89.jpg,17,L5,1,4414,592.6857725419121,200.2816039873131
Scoliosis__S_89.jpg,17,L5,2,186,592.9032258064516,110.70430107526882
Scoliosis__S_96.jpg,1,T1,1,1038,24.01926782273603,187.04431599229287
Scoliosis__S_96.jpg,1,T1,2,64,35.71875,157.609375
Scoliosis__S_96.jpg,2,T2,1,3960,79.95808080808081,210.78383838383837
Scoliosis__S_96.jpg,3,T3,1,1380,74.22898550724638,196.87753623188405
Scoliosis__S_96.jpg,3,T3,4,48,88.52083333333333,225.52083333333334
Scoliosis__S_96.jpg,3,T3,5,58,96.0,223.24137931034483
Scoliosis__S_96.jpg,3,T3,6,2770,145.91768953068592,226.96137184115523
Scoliosis__S_96.jpg,4,T4,6,224,170.69196428571428,241.55803571428572
Scoliosis__S_96.jpg,4,T4,16,84,184.45238095238096,222.58333333333334
Scoliosis__S_96.jpg,4,T4,19,30,188.4,255.5
Scoliosis__S_96.jpg,5,T5,1,3274,209.21747098350642,254.3543066585217
Scoliosis__S_96.jpg,5,T5,20,357,270.3333333333333,281.89635854341736
Scoliosis__S_96.jpg,5,T5,29,399,310.2456140350877,232.66917293233084
Scoliosis__S_96.jpg,5,T5,48,55,305.9818181818182,246.03636363636363
Scoliosis__S_96.jpg,6,T6,6,45,219.3111111111111,229.66666666666666
Scoliosis__S_96.jpg,6,T6,14,94,239.2340425531915,258.4148936170213
Scoliosis__S_96.jpg,6,T6,18,35,245.37142857142857,240.88571428571427
Scoliosis__S_96.jpg,6,T6,28,2386,328.906538139145,215.2108130762783
Scoliosis__S_96.jpg,6,T6,43,33,303.1515151515151,268.93939393939394
Scoliosis__S_96.jpg,6,T6,59,30,317.5,233.23333333333332
Scoliosis__S_96.jpg,7,T7,3,1419,243.84707540521495,263.5144467935166
Scoliosis__S_96.jpg,7,T7,18,599,340.8146911519199,179.37228714524207
Scoliosis__S_96.jpg,7,T7,40,961,362.18106139438083,147.24037460978147
Scoliosis__S_96.jpg,7,T7,45,72,368.25,183.58333333333334
Scoliosis__S_96.jpg,7,T7,68,71,377.32394366197184,167.81690140845072
Scoliosis__S_96.jpg,7,T7,93,70,388.25714285714287,116.01428571428572
Scoliosis__S_96.jpg,8,T8,2,2046,280.6104594330401,248.18817204301075
Scoliosis__S_96.jpg,8,T8,3,89,257.17977528089887,287.86516853932585
Scoliosis__S_96.jpg,8,T8,33,42,308.8333333333333,238.47619047619048
Scoliosis__S_96.jpg,9,T9,1,374,290.46791443850265,215.0427807486631
Scoliosis__S_96.jpg,9,T9,26,847,530.595041322314,103.62101534828807
Scoliosis__S_96.jpg,9,T9,62,45,555.1555555555556,125.77777777777777
Scoliosis__S_96.jpg,9,T9,68,116,560.5258620689655,92.92241379310344
Scoliosis__S_96.jpg,11,T11,5,57,364.7894736842105,173.26315789473685
Scoliosis__S_96.jpg,11,T11,6,564,379.4645390070922,177.90425531914894
Scoliosis__S_96.jpg,11,T11,17,142,535.2535211267606,89.95774647887323
Scoliosis__S_96.jpg,11,T11,24,66,537.1060606060606,122.0909090909091
Scoliosis__S_96.jpg,11,T11,27,261,551.2260536398468,86.30651340996168
Scoliosis__S_96.jpg,12,T12,1,40,371.825,158.725
Scoliosis__S_96.jpg,12,T12,2,569,389.66080843585235,155.29173989455185
Scoliosis__S_96.jpg,12,T12,4,217,399.1889400921659,131.95391705069125
Scoliosis__S_96.jpg,12,T12,7,38,410.4736842105263,106.28947368421052
Scoliosis__S_96.jpg,12,T12,20,682,480.42815249266863,85.49853372434018
Scoliosis__S_96.jpg,13,L1,1,972,415.3230452674897,119.96707818930041
Scoliosis__S_96.jpg,13,L1,4,658,439.22492401215806,92.43617021276596
Scoliosis__S_96.jpg,13,L1,5,174,439.64942528735634,130.8448275862069
Scoliosis__S_96.jpg,13,L1,7,144,457.8958333333333,113.36111111111111
Scoliosis__S_96.jpg,13,L1,11,343,462.99416909620993,80.77551020408163
Scoliosis__S_96.jpg,13,L1,14,108,478.19444444444446,104.22222222222223
Scoliosis__S_96.jpg,14,L2,1,3153,491.8908975578814,97.16682524579765
Scoliosis__S_96.jpg,14,L2,65,100,560.49,146.39
Scoliosis__S_96.jpg,15,L3,1,46,481.95652173913044,44.80434782608695
Scoliosis__S_96.jpg,15,L3,2,1426,517.2096774193549,60.979663394109394
Scoliosis__S_96.jpg,15,L3,4,215,535.9906976744186,138.28837209302327
Scoliosis__S_96.jpg,15,L3,41,350,583.6514285714286,110.87428571428572
Scoliosis__S_96.jpg,16,L4,1,471,530.7430997876858,62.868365180467094
Scoliosis__S_96.jpg,16,L4,8,171,553.9707602339181,103.83040935672514
Scoliosis__S_96.jpg,16,L4,15,65,574.5384615384615,123.32307692307693
Scoliosis__S_96.jpg,17,L5,2,2840,596.4383802816901,130.4644366197183
Scoliosis__S_96.jpg,17,L5,7,40,572.475,77.05
Scoliosis__S_128.jpg,1,T1,1,1489,9.097380792478173,186.4842175957018
Scoliosis__S_128.jpg,2,T2,1,1876,27.34968017057569,184.09168443496802
Scoliosis__S_128.jpg,2,T2,3,237,63.540084388185655,144.81434599156117
Scoliosis__S_128.jpg,3,T3,1,6374,85.03122058362096,166.80561656730467
Scoliosis__S_128.jpg,4,T4,12,898,147.66369710467706,128.83296213808464
Scoliosis__S_128.jpg,5,T5,2,4225,174.97443786982248,88.86650887573964
Scoliosis__S_128.jpg,6,T6,7,1084,201.5479704797048,83.94649446494465
Scoliosis__S_128.jpg,6,T6,53,65,348.83076923076925,91.41538461538461
Scoliosis__S_128.jpg,7,T7,2,2665,226.71444652908067,65.50356472795497
Scoliosis__S_128.jpg,7,T7,12,35,266.2,93.08571428571429
Scoliosis__S_128.jpg,7,T7,15,125,361.56,196.128
Scoliosis__S_128.jpg,7,T7,20,282,387.3758865248227,224.82269503546098
Scoliosis__S_128.jpg,7,T7,24,39,398.12820512820514,221.10256410256412
Scoliosis__S_128.jpg,8,T8,5,2377,260.72233908287757,54.91459823306689
Scoliosis__S_128.jpg,8,T8,15,30,290.8,25.833333333333332
Scoliosis__S_128.jpg,9,T9,1,2900,293.6286206896552,76.41379310344827
Scoliosis__S_128.jpg,10,T10,1,3134,321.60242501595405,106.03860880663689
Scoliosis__S_128.jpg,11,T11,1,3051,353.97050147492627,142.52048508685678
Scoliosis__S_128.jpg,12,T12,1,1831,386.70890223921356,187.1785909339159
Scoliosis__S_128.jpg,12,T12,5,179,393.43575418994413,237.84357541899442
Scoliosis__S_128.jpg,12,T12,26,273,428.15750915750914,214.27106227106228
Scoliosis__S_128.jpg,13,L1,1,3427,431.36679311351037,230.50393930551502
Scoliosis__S_128.jpg,14,L2,1,47,434.8085106382979,243.6595744680851
Scoliosis__S_128.jpg,14,L2,4,1435,466.1108013937282,234.09547038327526
Scoliosis__S_128.jpg,14,L2,8,724,489.6546961325967,233.95441988950276
Scoliosis__S_128.jpg,15,L3,1,210,484.64285714285717,246.77142857142857
Scoliosis__S_128.jpg,15,L3,3,2828,511.98514851485146,233.62517680339462
Scoliosis__S_128.jpg,16,L4,4,3607,547.8527862489603,231.15802606043803
Scoliosis__S_128.jpg,17,L5,1,1577,574.2301838934686,216.11667723525682
Scoliosis__S_129.jpg,1,T1,1,1068,85.89700374531836,162.13295880149812
Scoliosis__S_129.jpg,2,T2,1,1563,108.0166346769034,147.22264875239924
Scoliosis__S_129.jpg,3,T3,1,1592,131.9535175879397,131.64698492462313
Scoliosis__S_129.jpg,4,T4,3,109,161.63302752293578,116.5137614678899
Scoliosis__S_129.jpg,5,T5,1,203,161.63546798029557,108.24630541871922
Scoliosis__S_129.jpg,5,T5,4,111,197.40540540540542,74.28828828828829
Scoliosis__S_129.jpg,5,T5,6,100,198.03,202.62
Scoliosis__S_129.jpg,5,T5,8,371,211.75741239892184,54.38814016172507
Scoliosis__S_129.jpg,5,T5,11,37,203.9189189189189,199.78378378378378
Scoliosis__S_129.jpg,5,T5,26,59,221.1864406779661,69.45762711864407
Scoliosis__S_129.jpg,5,T5,27,39,227.94871794871796,20.641025641025642
Scoliosis__S_129.jpg,6,T6,10,168,212.1904761904762,69.35119047619048
Scoliosis__S_129.jpg,6,T6,17,77,216.4805194805195,44.97402597402598
Scoliosis__S_129.jpg,6,T6,29,51,231.4313725490196,43.490196078431374
Scoliosis__S_129.jpg,7,T7,8,173,208.72832369942196,39.52601156069364
Scoliosis__S_129.jpg,7,T7,9,120,208.39166666666668,212.84166666666667
Scoliosis__S_129.jpg,7,T7,10,119,214.52941176470588,79.88235294117646
Scoliosis__S_129.jpg,7,T7,14,92,221.1304347826087,34.17391304347826
Scoliosis__S_129.jpg,7,T7,17,169,228.40828402366864,66.66272189349112
Scoliosis__S_129.jpg,7,T7,25,33,229.66666666666666,33.515151515151516
Scoliosis__S_129.jpg,7,T7,27,36,234.83333333333334,53.97222222222222
Scoliosis__S_129.jpg,7,T7,29,253,248.35177865612647,36.16205533596838
Scoliosis__S_129.jpg,8,T8,5,704,250.5184659090909,53.56960227272727
Scoliosis__S_129.jpg,8,T8,8,108,245.84259259259258,25.574074074074073
Scoliosis__S_129.jpg,8,T8,10,557,271.8922800718133,46.71992818671454
Scoliosis__S_129.jpg,9,T9,6,1566,296.6181353767561,56.43358876117497
Scoliosis__S_129.jpg,10,T10,1,1718,327.546565774156,75.53725261932479
Scoliosis__S_129.jpg,11,T11,1,420,350.29285714285714,94.5
Scoliosis__S_129.jpg,13,L1,2,510,433.5098039215686,202.57647058823528
Scoliosis__S_129.jpg,13,L1,3,38,421.2631578947368,79.23684210526316
Scoliosis__S_129.jpg,13,L1,8,75,450.92,181.49333333333334
Scoliosis__S_129.jpg,14,L2,1,2413,469.4438458350601,202.68628263572316
Scoliosis__S_129.jpg,14,L2,5,290,506.4310344827586,177.6206896551724
Scoliosis__S_129.jpg,15,L3,2,1748,511.51887871853546,210.18993135011442
Scoliosis__S_129.jpg,15,L3,10,149,533.0939597315436,180.78523489932886
Scoliosis__S_129.jpg,16,L4,2,418,535.444976076555,201.6531100478469
Scoliosis__S_129.jpg,16,L4,3,65,541.4153846153846,224.53846153846155
Scoliosis__S_129.jpg,16,L4,4,416,553.0673076923077,194.07932692307693
Scoliosis__S_129.jpg,17,L5,1,32,578.6875,62.25
Scoliosis__S_136.jpg,1,T1,1,2852,36.12482468443198,219.31381486676017
Scoliosis__S_136.jpg,2,T2,1,1912,61.39801255230125,207.9958158995816
Scoliosis__S_136.jpg,2,T2,2,595,107.85210084033613,168.74621848739497
Scoliosis__S_136.jpg,3,T3,3,5815,114.70885640584694,196.16457437661222
Scoliosis__S_136.jpg,4,T4,13,180,160.99444444444444,199.17222222222222
Scoliosis__S_136.jpg,5,T5,3,2399,177.12922050854522,175.99791579824927
Scoliosis__S_136.jpg,6,T6,15,2524,207.7690174326466,168.02099841521394
Scoliosis__S_136.jpg,7,T7,1,4104,241.6025828460039,176.3096978557505
Scoliosis__S_136.jpg,8,T8,2,2455,272.40692464358455,178.57718940936863
Scoliosis__S_136.jpg,9,T9,1,2333,297.1791684526361,185.7912558936991
Scoliosis__S_136.jpg,10,T10,1,2997,327.20754087420755,210.28094761428096
Scoliosis__S_136.jpg,11,T11,1,2846,358.5948699929726,214.52002810962756
Scoliosis__S_136.jpg,12,T12,1,2801,387.0599785790789,211.46162084969654
Scoliosis__S_136.jpg,13,L1,1,3992,423.3284068136273,201.06162324649299
Scoliosis__S_136.jpg,13,L1,9,121,464.87603305785126,163.13223140495867
Scoliosis__S_136.jpg,14,L2,1,3131,466.05876716703926,184.5892686042798
Scoliosis__S_136.jpg,14,L2,2,203,467.5320197044335,134.55665024630542
Scoliosis__S_136.jpg,15,L3,1,2333,512.0925846549507,171.3737676810973
Scoliosis__S_136.jpg,15,L3,2,91,503.0879120879121,131.07692307692307
Scoliosis__S_136.jpg,15,L3,3,30,501.8,99.0
Scoliosis__S_136.jpg,15,L3,5,308,530.4318181818181,87.06493506493507
Scoliosis__S_136.jpg,16,L4,6,1724,554.8068445475639,132.24825986078886
Scoliosis__S_136.jpg,16,L4,21,202,571.6831683168317,71.87128712871286
Scoliosis__S_136.jpg,17,L5,2,31,560.6451612903226,162.48387096774192
Scoliosis__S_136.jpg,17,L5,3,1146,578.1867364746946,105.6282722513089
Scoliosis__S_136.jpg,17,L5,5,35,569.9428571428572,155.34285714285716
Scoliosis__S_140.jpg,1,T1,1,2045,13.243031784841076,121.96870415647922
Scoliosis__S_140.jpg,2,T2,1,4579,45.979908276916355,96.91417340030574
Scoliosis__S_140.jpg,3,T3,1,579,50.426597582038,85.713298791019
Scoliosis__S_140.jpg,3,T3,3,4437,98.2929907595222,83.89204417399144
Scoliosis__S_140.jpg,3,T3,10,43,160.32558139534885,101.93023255813954
Scoliosis__S_140.jpg,4,T4,1,31,119.03225806451613,47.70967741935484
Scoliosis__S_140.jpg,4,T4,5,65,128.4,71.4
Scoliosis__S_140.jpg,4,T4,8,244,139.31147540983608,95.42213114754098
Scoliosis__S_140.jpg,5,T5,1,4129,158.3354323080649,68.23492371034149
Scoliosis__S_140.jpg,5,T5,15,31,189.3548387096774,27.0
Scoliosis__S_140.jpg,5,T5,17,52,195.23076923076923,88.46153846153847
Scoliosis__S_140.jpg,5,T5,21,35,195.97142857142856,70.02857142857142
Scoliosis__S_140.jpg,6,T6,4,120,175.175,70.19166666666666
Scoliosis__S_140.jpg,6,T6,19,599,197.20200333889815,90.81803005008348
Scoliosis__S_140.jpg,6,T6,33,72,192.22222222222223,42.083333333333336
Scoliosis__S_140.jpg,6,T6,63,89,209.13483146067415,82.15730337078652
Scoliosis__S_140.jpg,6,T6,68,93,270.3440860215054,107.47311827956989
Scoliosis__S_140.jpg,6,T6,90,43,361.4418604651163,145.86046511627907
Scoliosis__S_140.jpg,7,T7,2,5391,225.4730105731775,81.47523650528659
Scoliosis__S_140.jpg,7,T7,30,59,300.6271186440678,145.47457627118644
Scoliosis__S_140.jpg,8,T8,1,185,210.6054054054054,61.935135135135134
Scoliosis__S_140.jpg,8,T8,7,2725,261.65467889908257,83.5445871559633
Scoliosis__S_140.jpg,8,T8,8,33,257.7878787878788,144.0
Scoliosis__S_140.jpg,8,T8,12,38,288.0263157894737,75.73684210526316
Scoliosis__S_140.jpg,8,T8,13,58,295.1896551724138,143.5344827586207
Scoliosis__S_140.jpg,9,T9,1,2532,301.64494470774093,138.37717219589257
Scoliosis__S_140.jpg,9,T9,16,77,319.54545454545456,92.50649350649351
Scoliosis__S_140.jpg,10,T10,21,2158,331.39712696941615,149.36329935125116
Scoliosis__S_140.jpg,10,T10,22,77,316.9220779220779,98.50649350649351
Scoliosis__S_140.jpg,11,T11,6,1611,357.6076970825574,163.7467411545624
Scoliosis__S_140.jpg,12,T12,1,709,375.81100141043726,191.6290550070522
Scoliosis__S_140.jpg,12,T12,3,102,380.77450980392155,151.19607843137254
Scoliosis__S_140.jpg,12,T12,10,212,397.04245283018867,156.58018867924528
Scoliosis__S_140.jpg,13,L1,2,2173,463.35895075931893,184.83801196502532
Scoliosis__S_140.jpg,13,L1,3,44,461.27272727272725,121.38636363636364
Scoliosis__S_140.jpg,14,L2,3,422,500.04502369668245,219.94549763033174
Scoliosis__S_140.jpg,14,L2,4,362,504.5,145.58287292817678
Scoliosis__S_140.jpg,14,L2,6,258,521.0930232558139,133.81007751937983
Scoliosis__S_140.jpg,15,L3,3,1506,510.5126162018592,209.9448871181939
Scoliosis__S_140.jpg,15,L3,12,421,527.5178147268408,102.84560570071258
Scoliosis__S_140.jpg,15,L3,14,280,542.6285714285714,188.16071428571428
Scoliosis__S_140.jpg,16,L4,5,57,524.0701754385965,234.82456140350877
Scoliosis__S_140.jpg,16,L4,7,3114,546.6509312780989,157.75208734746306
Scoliosis__S_140.jpg,16,L4,23,93,579.1397849462365,54.31182795698925
Scoliosis__S_140.jpg,17,L5,1,241,536.2323651452282,222.8298755186722
Scoliosis__S_140.jpg,17,L5,3,4822,581.4510576524264,137.547283284944
Scoliosis__S_140.jpg,17,L5,4,88,571.0340909090909,54.76136363636363
Scoliosis__S_143.jpg,1,T1,1,938,11.659914712153519,242.7494669509595
Scoliosis__S_143.jpg,1,T1,3,80,36.3625,216.1625
Scoliosis__S_143.jpg,2,T2,1,2623,46.55394586351506,238.910789172703
Scoliosis__S_143.jpg,2,T2,4,32,174.78125,198.34375
Scoliosis__S_143.jpg,2,T2,7,41,190.5121951219512,161.09756097560975
Scoliosis__S_143.jpg,3,T3,1,4941,107.20926937866828,235.09188423396074
Scoliosis__S_143.jpg,3,T3,8,441,182.3151927437642,200.9206349206349
Scoliosis__S_143.jpg,4,T4,8,976,183.1372950819672,206.0860655737705
Scoliosis__S_143.jpg,4,T4,11,65,190.64615384615385,168.2923076923077
Scoliosis__S_143.jpg,4,T4,20,66,203.28787878787878,160.33333333333334
Scoliosis__S_143.jpg,5,T5,1,515,173.0,45.335922330097084
Scoliosis__S_143.jpg,5,T5,2,1493,187.715338245144,181.06229068988614
Scoliosis__S_143.jpg,6,T6,3,75,231.93333333333334,163.68
Scoliosis__S_143.jpg,7,T7,1,191,199.565445026178,39.52356020942408
Scoliosis__S_143.jpg,7,T7,4,925,240.68864864864864,143.88216216216216
Scoliosis__S_143.jpg,7,T7,25,39,405.1794871794872,94.15384615384616
Scoliosis__S_143.jpg,8,T8,1,651,261.9447004608295,129.81566820276498
Scoliosis__S_143.jpg,8,T8,11,357,416.97478991596637,109.55742296918767
Scoliosis__S_143.jpg,8,T8,108,175,431.3885714285714,110.88
Scoliosis__S_143.jpg,8,T8,126,2293,465.45878761447887,161.23593545573485
Scoliosis__S_143.jpg,9,T9,1,1746,287.1191294387171,110.46105383734249
Scoliosis__S_143.jpg,9,T9,118,1443,500.7359667359667,179.3028413028413
Scoliosis__S_143.jpg,9,T9,165,207,493.5314009661836,211.19323671497585
Scoliosis__S_143.jpg,10,T10,2,2780,323.8730215827338,97.12553956834532
Scoliosis__S_143.jpg,10,T10,26,335,539.223880597015,221.6089552238806
Scoliosis__S_143.jpg,11,T11,1,1826,358.48576122672506,89.9972617743702
Scoliosis__S_143.jpg,12,T12,1,4062,398.4209748892171,93.46947316592811
Scoliosis__S_143.jpg,12,T12,167,635,450.4755905511811,179.0755905511811
Scoliosis__S_143.jpg,13,L1,2,513,420.5711500974659,88.046783625731
Scoliosis__S_143.jpg,13,L1,3,1121,439.4763603925067,144.77966101694915
Scoliosis__S_143.jpg,13,L1,150,79,466.5822784810127,216.53164556962025
Scoliosis__S_143.jpg,13,L1,156,33,466.4848484848485,147.36363636363637
Scoliosis__S_143.jpg,13,L1,163,131,473.1832061068702,124.38167938931298
Scoliosis__S_143.jpg,14,L2,5,53,467.8679245283019,154.56603773584905
Scoliosis__S_143.jpg,14,L2,9,168,479.0595238095238,167.54166666666666
Scoliosis__S_143.jpg,14,L2,16,40,485.825,199.825
Scoliosis__S_143.jpg,14,L2,38,81,505.3333333333333,161.74074074074073
Scoliosis__S_143.jpg,14,L2,50,37,514.8378378378378,181.40540540540542
Scoliosis__S_143.jpg,15,L3,2,1018,505.5343811394892,224.99312377210217
Scoliosis__S_143.jpg,15,L3,4,310,522.2032258064517,180.33548387096775
Scoliosis__S_143.jpg,16,L4,1,1031,526.1910766246363,237.69253152279342
Scoliosis__S_143.jpg,16,L4,7,2863,557.6053091163116,211.23402025847014
Scoliosis__S_143.jpg,17,L5,1,3358,592.7129243597379,202.0208457415128
Scoliosis__S_144.jpg,1,T1,1,1477,11.339878131347326,180.36560595802302
Scoliosis__S_144.jpg,2,T2,1,2327,37.297808336914485,161.90674688440052
Scoliosis__S_144.jpg,3,T3,1,6367,87.66294958379143,157.6060939217842
Scoliosis__S_144.jpg,4,T4,1,186,129.1290322580645,100.13440860215054
Scoliosis__S_144.jpg,4,T4,4,471,134.67303609341826,145.52016985138005
Scoliosis__S_144.jpg,4,T4,5,61,126.19672131147541,131.40983606557376
Scoliosis__S_144.jpg,5,T5,1,34,128.88235294117646,94.17647058823529
Scoliosis__S_144.jpg,5,T5,2,2744,163.1377551020408,86.6435860058309
Scoliosis__S_144.jpg,5,T5,4,109,144.19266055045873,134.5045871559633
